000527	2013-11-03 07:29:38	1	I
000117	2013-11-03 07:37:41	1	I
000112	2013-11-03 07:46:17	1	I
051959	2013-11-03 08:11:39	1	I
050428	2013-11-03 08:15:41	1	I
051650	2013-11-03 08:56:34	1	I
051150	2013-11-03 09:22:16	1	I
050632	2013-11-03 09:32:50	1	I
051083	2013-11-03 10:32:46	1	I
050632	2013-11-03 14:28:50	1	O
005589	2013-11-03 15:04:33	1	O
000011	2013-11-03 15:15:45	1	O
000527	2013-11-03 15:55:12	1	O
051960	2013-11-03 16:40:08	1	O
000112	2013-11-03 16:45:47	1	O
000117	2013-11-03 16:49:37	1	O
000176	2013-11-03 16:55:07	1	O
051083	2013-11-03 17:12:06	1	O
050797	2013-11-03 17:27:38	1	O
000277	2013-11-03 17:37:29	1	O
000494	2013-11-03 17:42:08	1	O
000046	2013-11-03 17:55:27	1	O
052099	2013-11-03 19:00:44	1	O
051360	2013-11-03 22:03:54	1	O
010383	2013-11-04 05:53:09	1	I
051360	2013-11-04 06:32:45	1	I
052235	2013-11-04 06:36:49	1	I
052233	2013-11-04 06:36:58	1	I
052234	2013-11-04 06:37:11	1	I
051092	2013-11-04 06:37:18	1	I
052236	2013-11-04 06:40:56	1	I
000220	2013-11-04 06:58:29	1	I
051362	2013-11-04 06:58:54	1	I
000145	2013-11-04 07:02:05	1	I
000274	2013-11-04 07:02:40	1	I
000433	2013-11-04 07:03:45	1	I
000439	2013-11-04 07:05:43	1	I
000068	2013-11-04 07:14:20	1	I
000089	2013-11-04 07:17:06	1	I
000097	2013-11-04 07:19:23	1	I
051919	2013-11-04 07:19:43	1	I
000164	2013-11-04 07:20:54	1	I
005261	2013-11-04 07:22:54	1	I
000491	2013-11-04 07:23:05	1	I
051908	2013-11-04 07:26:00	1	I
000071	2013-11-04 07:26:33	1	I
000104	2013-11-04 07:30:14	1	I
052043	2013-11-04 07:31:57	1	I
051959	2013-11-04 07:32:31	1	I
000046	2013-11-04 07:32:41	1	I
000110	2013-11-04 07:32:59	1	I
052193	2013-11-04 07:37:09	1	I
000527	2013-11-04 07:41:25	1	I
050438	2013-11-04 07:43:38	1	I
000011	2013-11-04 07:45:10	1	I
052114	2013-11-04 07:46:22	1	I
051359	2013-11-04 07:46:44	1	I
000138	2013-11-04 07:49:53	1	I
000125	2013-11-04 07:49:59	1	I
051916	2013-11-04 07:51:59	1	I
050561	2013-11-04 07:55:20	1	I
051035	2013-11-04 16:43:43	1	O
005589	2013-11-04 17:05:49	1	O
000221	2013-11-04 17:07:07	1	O
010382	2013-11-04 17:08:10	1	O
051150	2013-11-04 17:14:44	1	O
052174	2013-11-04 17:23:31	1	O
052046	2013-11-04 17:24:16	1	O
051591	2013-11-04 17:26:37	1	O
000267	2013-11-04 17:26:42	1	O
050912	2013-11-04 17:28:06	1	O
000499	2013-11-04 17:30:32	1	O
000030	2013-11-04 17:30:50	1	O
051643	2013-11-04 17:30:58	1	O
001742	2013-11-04 17:31:36	1	O
000073	2013-11-04 17:31:54	1	O
000274	2013-11-04 17:32:07	1	O
000364	2013-11-04 17:32:19	1	O
000025	2013-11-04 17:32:30	1	O
010383	2013-11-04 17:32:34	1	O
000068	2013-11-04 17:33:09	1	O
051950	2013-11-04 17:34:00	1	O
050352	2013-11-04 17:34:36	1	O
005261	2013-11-04 17:35:22	1	O
051519	2013-11-04 17:35:30	1	O
051848	2013-11-04 17:35:37	1	O
051096	2013-11-04 17:35:42	1	O
052114	2013-11-04 17:35:49	1	O
007680	2013-11-04 17:36:14	1	O
000525	2013-11-04 17:36:19	1	O
051908	2013-11-04 17:36:33	1	O
000164	2013-11-04 17:37:08	1	O
051170	2013-11-04 17:37:37	1	O
051589	2013-11-04 17:37:51	1	O
051523	2013-11-04 17:38:04	1	O
051617	2013-11-04 17:38:59	1	O
051219	2013-11-04 17:39:15	1	O
052193	2013-11-04 17:40:46	1	O
000070	2013-11-04 17:41:00	1	O
052193	2013-11-04 17:41:24	1	O
008887	2013-11-04 17:41:41	1	O
051294	2013-11-04 17:42:01	1	O
050852	2013-11-04 17:42:07	1	O
051518	2013-11-04 17:42:25	1	O
052246	2013-11-04 17:43:30	1	O
051640	2013-11-04 17:43:41	1	O
052143	2013-11-04 17:44:22	1	O
051229	2013-11-04 17:44:28	1	O
051916	2013-11-04 17:44:40	1	O
000071	2013-11-04 17:48:21	1	O
001326	2013-11-04 17:49:24	1	O
000151	2013-11-04 17:52:05	1	O
000510	2013-11-04 17:52:44	1	O
052154	2013-11-04 17:52:55	1	O
051967	2013-11-04 17:53:23	1	O
050889	2013-11-04 17:53:37	1	O
051164	2013-11-04 17:54:05	1	O
005934	2013-11-04 17:56:28	1	O
050572	2013-11-04 18:00:09	1	O
051106	2013-11-04 18:00:19	1	O
052142	2013-11-04 18:00:33	1	O
051785	2013-11-04 18:01:24	1	O
051457	2013-11-04 18:01:30	1	O
000109	2013-11-04 18:02:39	1	O
000518	2013-11-04 18:03:56	1	O
052147	2013-11-04 18:04:21	1	O
000125	2013-11-04 18:05:32	1	O
051327	2013-11-04 18:06:36	1	O
051136	2013-11-04 18:06:56	1	O
051268	2013-11-04 18:09:27	1	O
000043	2013-11-04 18:09:37	1	O
000517	2013-11-04 18:10:02	1	O
000138	2013-11-04 18:15:07	1	O
051650	2013-11-04 18:18:27	1	O
051082	2013-11-04 18:21:17	1	O
051152	2013-11-04 18:28:22	1	O
000112	2013-11-04 18:30:52	1	O
051639	2013-11-04 18:35:28	1	O
000491	2013-11-04 18:37:54	1	O
000482	2013-11-04 18:43:02	1	O
000372	2013-11-04 18:43:40	1	O
052043	2013-11-04 18:44:49	1	O
051597	2013-11-04 18:46:34	1	O
052236	2013-11-04 18:47:38	1	O
052234	2013-11-04 18:48:15	1	O
052233	2013-11-04 18:48:34	1	O
052235	2013-11-04 18:48:57	1	O
052043	2013-11-04 18:51:57	1	O
000391	2013-11-04 18:56:09	1	O
000295	2013-11-04 18:56:24	1	I
051524	2013-11-04 19:00:01	1	I
051516	2013-11-04 19:01:11	1	O
051516	2013-11-04 19:01:27	1	O
051598	2013-11-04 19:01:33	1	O
051960	2013-11-04 19:01:57	1	O
051959	2013-11-04 19:05:22	1	O
010381	2013-11-04 19:05:32	1	O
000289	2013-11-04 19:08:37	1	O
000439	2013-11-04 19:13:09	1	O
000104	2013-11-04 19:13:59	1	O
000433	2013-11-04 19:14:13	1	O
000117	2013-11-04 19:25:17	1	O
000494	2013-11-04 19:30:02	1	O
051513	2013-11-04 19:37:29	1	I
000046	2013-11-04 19:38:09	1	O
000527	2013-11-04 19:39:44	1	O
051636	2013-11-04 19:47:18	1	O
052200	2013-11-04 19:49:19	1	O
008767	2013-11-04 19:51:12	1	O
000220	2013-11-04 19:52:52	1	O
000145	2013-11-04 19:53:00	1	O
000428	2013-11-04 19:59:25	1	O
051360	2013-11-04 20:12:28	1	O
000176	2013-11-04 20:14:25	1	O
000277	2013-11-04 20:15:19	1	O
051127	2013-11-04 20:21:08	1	O
